date,city,death,pm10,tempF,o3,dow,season
1987-06-26,ny,207,-4.751111111,63.75,0.1848245626,Friday,Spring
1987-06-27,ny,167,NA,68.75,-6.088855585,Saturday,Spring
1987-06-28,ny,174,NA,70.0,7.4370407759,Sunday,Spring
1987-06-29,ny,178,NA,74.5,20.543775199,Monday,Spring
1987-06-30,ny,179,NA,80.75,31.899808905,Tuesday,Spring
1987-07-01,ny,194,NA,75.75,16.160083136,Wednesday,Summer
1987-07-02,ny,186,2.8479693487,68.0,-2.529215422,Thursday,Summer
1987-07-03,ny,187,NA,75.75,5.3703864474,Friday,Summer
1987-07-04,ny,202,NA,80.0,19.580647257,Saturday,Summer
1987-07-05,ny,183,NA,75.5,12.296721608,Sunday,Summer
1987-07-06,ny,176,NA,70.5,0.825057044,Monday,Summer
1987-07-07,ny,182,NA,68.0,-5.797372521,Tuesday,Summer
1987-07-08,ny,181,7.6779661017,74.25,4.6074958319,Wednesday,Summer
1987-07-09,ny,205,NA,81.0,14.834308403,Thursday,Summer
1987-07-10,ny,220,NA,82.25,15.529895341,Friday,Summer
1987-07-11,ny,216,NA,82.5,34.976187486,Saturday,Summer
1987-07-12,ny,208,NA,80.5,49.347669975,Sunday,Summer
1987-07-13,ny,219,NA,79.0,16.269566573,Monday,Summer
1987-07-14,ny,207,14.155884075,75.25,1.1646203578,Tuesday,Summer
1987-07-15,ny,186,NA,72.0,-3.25849818,Wednesday,Summer
1987-07-16,ny,194,NA,69.0,-2.9396655,Thursday,Summer
1987-07-17,ny,155,NA,72.5,5.4539124185,Friday,Summer
1987-07-18,ny,198,NA,78.5,39.085957773,Saturday,Summer
1987-07-19,ny,230,NA,80.75,30.080969617,Sunday,Summer
1987-07-20,ny,207,37.177688247,76.75,26.019551764,Monday,Summer
1987-07-21,ny,221,NA,84.25,7.6071063262,Tuesday,Summer
1987-07-22,ny,176,NA,77.75,29.352326636,Wednesday,Summer
1987-07-23,ny,191,NA,78.0,17.492735183,Thursday,Summer
1987-07-24,ny,211,NA,81.75,29.529764302,Friday,Summer
1987-07-25,ny,236,NA,84.75,27.265068989,Saturday,Summer
1987-07-26,ny,202,5.3088512241,77.75,8.5259118892,Sunday,Summer
1987-07-27,ny,234,NA,75.75,4.1449062674,Monday,Summer
1987-07-28,ny,197,NA,77.5,9.5210611605,Tuesday,Summer
1987-07-29,ny,191,NA,71.25,13.562701691,Wednesday,Summer
1987-07-30,ny,200,NA,74.0,25.807847323,Thursday,Summer
1987-07-31,ny,183,NA,77.25,13.255292961,Friday,Summer
1987-08-01,ny,173,-5.575110836,72.75,12.027762114,Saturday,Summer
1987-08-02,ny,219,NA,74.0,14.536451101,Sunday,Summer
1987-08-03,ny,218,NA,80.75,9.6635512834,Monday,Summer
1987-08-04,ny,190,NA,81.0,19.023555644,Tuesday,Summer
1987-08-05,ny,194,NA,77.75,3.6937517766,Wednesday,Summer
1987-08-06,ny,166,NA,71.5,-1.516868543,Thursday,Summer
1987-08-07,ny,170,-1.765447667,72.25,2.0785808551,Friday,Summer
1987-08-08,ny,181,NA,78.5,0.2185313675,Saturday,Summer
1987-08-09,ny,169,NA,74.5,1.438035075,Sunday,Summer
1987-08-10,ny,199,NA,73.0,-3.128855218,Monday,Summer
1987-08-11,ny,209,NA,73.25,1.5563564645,Tuesday,Summer
1987-08-12,ny,186,NA,69.75,4.1456363101000004,Wednesday,Summer
1987-08-13,ny,178,-7.442301511,69.25,0.1399779855,Thursday,Summer
1987-08-14,ny,183,NA,69.75,-3.22272769,Friday,Summer
1987-08-15,ny,192,NA,77.25,2.1306181364,Saturday,Summer
1987-08-16,ny,179,NA,78.0,0.7408014603,Sunday,Summer
1987-08-17,ny,207,NA,81.5,9.2564708612,Monday,Summer
1987-08-18,ny,214,NA,84.75,8.929381204,Tuesday,Summer
1987-08-19,ny,192,10.736271186,77.75,12.369238901,Wednesday,Summer
1987-08-20,ny,179,NA,77.25,4.2630066749,Thursday,Summer
1987-08-21,ny,172,NA,75.5,5.7800453354,Friday,Summer
1987-08-22,ny,222,NA,76.25,19.464264822,Saturday,Summer
1987-08-23,ny,186,NA,72.0,0.0311768392,Sunday,Summer
1987-08-24,ny,216,NA,67.25,-8.194955524,Monday,Summer
1987-08-25,ny,198,-0.081855693,66.5,-7.381111601,Tuesday,Summer
1987-08-26,ny,182,NA,69.0,6.6696822193,Wednesday,Summer
1987-08-27,ny,169,NA,65.5,8.9040275222,Thursday,Summer
1987-08-28,ny,195,NA,62.5,-4.408871664,Friday,Summer
1987-08-29,ny,168,NA,69.5,-5.404913055,Saturday,Summer
1987-08-30,ny,189,NA,68.5,4.5098791427,Sunday,Summer
1987-08-31,ny,186,-12.15198087,68.0,2.864692518,Monday,Summer
1987-09-01,ny,190,NA,68.25,-1.79575483,Tuesday,Summer
1987-09-02,ny,180,NA,68.5,-0.594701433,Wednesday,Summer
1987-09-03,ny,184,NA,67.25,-1.939248721,Thursday,Summer
1987-09-04,ny,191,NA,65.0,-3.468054126,Friday,Summer
1987-09-05,ny,212,NA,64.75,3.5539647474,Saturday,Summer
1987-09-06,ny,229,-11.64503643,69.0,-2.77774805,Sunday,Summer
1987-09-07,ny,178,NA,74.0,-2.476748782,Monday,Summer
1987-09-08,ny,190,NA,72.5,-10.17764294,Tuesday,Summer
1987-09-09,ny,212,NA,77.5,-6.06268066,Wednesday,Summer
1987-09-10,ny,182,NA,75.75,4.1989438152,Thursday,Summer
1987-09-11,ny,178,NA,71.25,-0.592729742,Friday,Summer
1987-09-12,ny,175,-14.87613843,68.5,2.6355349085,Saturday,Summer
1987-09-13,ny,189,NA,71.0,-0.760790377,Sunday,Summer
1987-09-14,ny,197,NA,73.75,-2.582648096,Monday,Summer
1987-09-15,ny,188,NA,66.75,-0.172328596,Tuesday,Summer
1987-09-16,ny,195,NA,69.25,7.6993355069,Wednesday,Summer
1987-09-17,ny,198,NA,71.75,-2.600805695,Thursday,Summer
1987-09-18,ny,186,-8.370673953,63.75,-5.351225088,Friday,Summer
1987-09-19,ny,206,NA,60.0,-10.78117148,Saturday,Summer
1987-09-20,ny,202,NA,60.0,-11.23469551,Sunday,Summer
1987-09-21,ny,177,NA,63.5,-13.12640387,Monday,Summer
1987-09-22,ny,215,NA,66.5,-7.816837462,Tuesday,Summer
1987-09-23,ny,209,NA,64.25,-8.055871556,Wednesday,Summer
1987-09-24,ny,202,1.3151555704,67.25,-5.252498534,Thursday,Summer
1987-09-25,ny,194,NA,58.5,-6.52160118,Friday,Summer
1987-09-26,ny,189,NA,61.5,-4.230732582,Saturday,Summer
1987-09-27,ny,215,NA,64.5,1.9654037437,Sunday,Summer
1987-09-28,ny,227,NA,69.75,10.750341747,Monday,Summer
1987-09-29,ny,217,NA,70.0,15.192992478,Tuesday,Summer
1987-09-30,ny,192,0.7523071223,66.25,-5.74211747,Wednesday,Summer
1987-10-01,ny,193,NA,58.25,-8.903235854,Thursday,Autumn
1987-10-02,ny,215,NA,61.0,-2.758868204,Friday,Autumn
1987-10-03,ny,223,NA,57.5,6.1869750129,Saturday,Autumn
1987-10-04,ny,198,NA,47.5,-1.795293093,Sunday,Autumn
1987-10-05,ny,219,NA,57.0,-4.749260898,Monday,Autumn
1987-10-06,ny,222,6.6659016393,59.25,4.0043817592,Tuesday,Autumn
1987-10-07,ny,238,NA,61.25,4.2683998348,Wednesday,Autumn
1987-10-08,ny,198,NA,53.75,-16.36112812,Thursday,Autumn
1987-10-09,ny,214,NA,51.0,-8.624653004,Friday,Autumn
1987-10-10,ny,199,NA,56.75,-14.72761157,Saturday,Autumn
1987-10-11,ny,201,NA,48.5,-15.4369046,Sunday,Autumn
1987-10-12,ny,243,-13.8457905,46.5,-13.14692175,Monday,Autumn
1987-10-13,ny,212,NA,49.0,-6.573063482,Tuesday,Autumn
1987-10-14,ny,215,NA,49.75,-7.267829699,Wednesday,Autumn
1987-10-15,ny,208,NA,54.75,-10.20533891,Thursday,Autumn
1987-10-16,ny,208,NA,59.0,-3.881879963,Friday,Autumn
1987-10-17,ny,225,NA,56.25,-1.401851744,Saturday,Autumn
1987-10-18,ny,206,-2.470037974,61.75,-2.198892942,Sunday,Autumn
1987-10-19,ny,229,NA,57.0,-9.499291401,Monday,Autumn
1987-10-20,ny,231,NA,57.25,3.7727504575,Tuesday,Autumn
1987-10-21,ny,215,NA,53.75,-8.80962573,Wednesday,Autumn
1987-10-22,ny,220,NA,50.25,-11.65309081,Thursday,Autumn
1987-10-23,ny,185,NA,54.75,-9.265547254,Friday,Autumn
1987-10-24,ny,234,9.711025641,56.25,0.7742222371,Saturday,Autumn
1987-10-25,ny,228,NA,52.5,-1.346297131,Sunday,Autumn
1987-10-26,ny,185,NA,46.75,-9.531834851,Monday,Autumn
1987-10-27,ny,248,NA,49.25,-4.835596526,Tuesday,Autumn
1987-10-28,ny,200,NA,55.5,-9.1768300880000009,Wednesday,Autumn
1987-10-29,ny,202,NA,48.0,-13.98077984,Thursday,Autumn
1987-10-30,ny,216,2.5730640501,47.25,-11.75013378,Friday,Autumn
1987-10-31,ny,222,NA,55.5,-8.357177268,Saturday,Autumn
1987-11-01,ny,179,NA,52.0,-9.512355254,Sunday,Autumn
1987-11-02,ny,219,NA,51.0,-10.089143,Monday,Autumn
1987-11-03,ny,224,NA,57.0,-12.66049892,Tuesday,Autumn
1987-11-04,ny,218,NA,64.75,-4.949713836,Wednesday,Autumn
1987-11-05,ny,214,6.7685245902,55.5,-5.305107943,Thursday,Autumn
1987-11-06,ny,215,NA,41.25,-4.533582836,Friday,Autumn
