date,city,death,pm10,tempF,o3,dow,season
1987-07-23,seat,21,-14.89913545,65.0,-6.434421461,Thursday,Summer
1987-07-24,seat,24,-1.55907781,65.0,-0.818479432,Friday,Summer
1987-07-25,seat,23,-22.57060519,64.0,-10.00326204,Saturday,Summer
1987-07-26,seat,25,-16.90249317,65.0,1.6724625966,Sunday,Summer
1987-07-27,seat,27,-23.96541787,65.0,-3.852899722,Monday,Summer
1987-07-28,seat,28,-11.19596542,64.0,-0.392754795,Tuesday,Summer
1987-07-29,seat,17,-11.47697052,65.0,-0.628262041,Wednesday,Summer
1987-07-30,seat,18,-21.5907781,63.0,-6.361957693,Thursday,Summer
1987-07-31,seat,22,-6.550432277,62.0,-7.1409432,Friday,Summer
1987-08-01,seat,16,-20.88728609,64.0,-1.998637463,Saturday,Summer
1987-08-02,seat,17,-27.51873199,66.5,1.7513625371,Sunday,Summer
1987-08-03,seat,23,3.9480390928,72.0,8.4180292038,Monday,Summer
1987-08-04,seat,24,-4.645533141,68.5,8.4180292038,Tuesday,Summer
1987-08-05,seat,22,-13.65706052,62.0,-3.248637463,Wednesday,Summer
1987-08-06,seat,32,-4.803571429,66.5,2.1680292038,Thursday,Summer
1987-08-07,seat,21,2.217339097,69.5,3.8346958704,Friday,Summer
1987-08-08,seat,31,-15.38040346,75.0,10.08469587,Saturday,Summer
1987-08-09,seat,26,-16.0,69.0,6.7513625371,Sunday,Summer
1987-08-10,seat,27,-11.7925072,60.5,-4.498637463,Monday,Summer
1987-08-11,seat,24,-12.57348703,67.5,-3.248637463,Tuesday,Summer
1987-08-12,seat,26,-10.42939481,59.0,-11.99863746,Wednesday,Summer
1987-08-13,seat,35,-20.72845365,59.5,-13.24863746,Thursday,Summer
1987-08-14,seat,18,-19.32853026,61.5,-14.49863746,Friday,Summer
1987-08-15,seat,21,-19.18473875,61.0,-3.66530413,Saturday,Summer
1987-08-16,seat,20,NA,61.0,-1.16530413,Sunday,Summer
1987-08-17,seat,21,-6.268011527,61.5,-4.91530413,Monday,Summer
1987-08-18,seat,16,-6.332369942,65.5,-2.831970796,Tuesday,Summer
1987-08-19,seat,20,-11.52322404,65.0,-1.16530413,Wednesday,Summer
1987-08-20,seat,27,-18.29682997,63.0,4.187259973,Thursday,Summer
1987-08-21,seat,27,-9.279538905,63.0,10.690756476,Friday,Summer
1987-08-22,seat,20,-10.25072046,66.0,3.8346958704,Saturday,Summer
1987-08-23,seat,26,-11.30835735,68.0,-1.581970796,Sunday,Summer
1987-08-24,seat,19,11.573487032,68.5,-13.24863746,Monday,Summer
1987-08-25,seat,22,3.9825639919,69.0,6.9894577752,Tuesday,Summer
1987-08-26,seat,23,4.1613832853,65.5,-7.41530413,Wednesday,Summer
1987-08-27,seat,21,2.0662824207,69.0,-0.331970796,Thursday,Summer
1987-08-28,seat,29,-5.36127964,63.0,-4.081970796,Friday,Summer
1987-08-29,seat,26,-14.01152738,69.5,1.7513625371,Saturday,Summer
1987-08-30,seat,16,-8.069164265,73.0,5.0846958704,Sunday,Summer
1987-08-31,seat,26,15.072732908,77.0,6.7513625371,Monday,Summer
1987-09-01,seat,19,28.780979827,75.5,3.0013625371,Tuesday,Summer
1987-09-02,seat,25,-12.24207493,62.5,-3.66530413,Wednesday,Summer
1987-09-03,seat,22,-1.540230033,61.5,-2.41530413,Thursday,Summer
1987-09-04,seat,29,-5.16426513,64.0,-2.831970796,Friday,Summer
1987-09-05,seat,29,-13.13256484,68.5,-5.043509258,Saturday,Summer
1987-09-06,seat,24,-3.572390526,68.5,NA,Sunday,Summer
1987-09-07,seat,20,-18.14409222,66.0,NA,Monday,Summer
1987-09-08,seat,26,NA,63.0,NA,Tuesday,Summer
1987-09-09,seat,16,-2.087545759,62.0,NA,Wednesday,Summer
1987-09-10,seat,21,18.878962536,65.5,NA,Thursday,Summer
1987-09-11,seat,24,0.795389049,58.0,NA,Friday,Summer
1987-09-12,seat,13,-14.34742344,59.0,NA,Saturday,Summer
1987-09-13,seat,16,-28.35446686,60.0,NA,Sunday,Summer
1987-09-14,seat,20,-2.46685879,56.0,NA,Monday,Summer
1987-09-15,seat,21,-7.554125066,56.0,NA,Tuesday,Summer
1987-09-16,seat,20,-4.656069364,57.0,NA,Wednesday,Summer
1987-09-17,seat,16,2.1531791908,59.0,-4.439113653,Thursday,Summer
1987-09-18,seat,18,4.8537220571,60.5,-5.748637463,Friday,Summer
1987-09-19,seat,21,3.9075144509,64.0,-1.998637463,Saturday,Summer
1987-09-20,seat,16,-7.028901734,68.5,0.5013625371,Sunday,Summer
1987-09-21,seat,22,12.585710877,68.5,-6.16530413,Monday,Summer
1987-09-22,seat,13,NA,68.5,-4.498637463,Tuesday,Summer
1987-09-23,seat,14,21.141618497,67.0,-9.625449057,Wednesday,Summer
1987-09-24,seat,24,-7.949548421,58.0,-10.3319708,Thursday,Summer
1987-09-25,seat,23,-4.768786127,58.5,-6.998637463,Friday,Summer
1987-09-26,seat,32,-29.65895954,56.0,-2.831970796,Saturday,Summer
1987-09-27,seat,23,-12.14868337,55.5,-7.831970796,Sunday,Summer
1987-09-28,seat,20,-0.572254335,59.0,-8.66530413,Monday,Summer
1987-09-29,seat,17,2.6098265896,65.5,-7.41530413,Tuesday,Summer
1987-09-30,seat,20,28.114558938,65.5,-10.42812464,Wednesday,Summer
1987-10-01,seat,29,55.921965318,69.5,-10.3319708,Thursday,Autumn
1987-10-02,seat,27,-1.997109827,60.0,4.766196743,Friday,Autumn
1987-10-03,seat,27,-17.38351521,62.5,0.571170565,Saturday,Autumn
1987-10-04,seat,18,-23.96242775,60.5,0.896214195,Sunday,Autumn
1987-10-05,seat,30,3.0722543353,60.0,-7.930138335,Monday,Autumn
1987-10-06,seat,28,3.3502650226,63.5,-10.81408249,Tuesday,Autumn
1987-10-07,seat,23,44.208092486,62.0,-12.49279483,Wednesday,Autumn
1987-10-08,seat,18,25.286127168,57.5,-9.132335012,Thursday,Autumn
1987-10-09,seat,23,13.294906751,62.5,-11.24402786,Friday,Autumn
1987-10-10,seat,11,6.4190751445,61.0,-12.49184636,Saturday,Autumn
1987-10-11,seat,26,-3.572254335,60.0,-9.525005169,Sunday,Autumn
1987-10-12,seat,22,31.051896775,54.0,-13.24010116,Monday,Autumn
1987-10-13,seat,28,38.361271676,53.5,-12.85075067,Tuesday,Autumn
1987-10-14,seat,28,30.323699422,50.0,-13.33940687,Wednesday,Autumn
1987-10-15,seat,25,10.036781547,51.5,-10.84424411,Thursday,Autumn
1987-10-16,seat,12,2.1936416185,54.0,-11.62740292,Friday,Autumn
1987-10-17,seat,21,-6.832369942,51.5,-9.458991056,Saturday,Autumn
1987-10-18,seat,24,3.5830125672,51.0,-9.009601876,Sunday,Autumn
1987-10-19,seat,19,9.1358381503,56.0,-13.48006625,Monday,Autumn
1987-10-20,seat,34,35.132947977,56.5,-13.49751826,Tuesday,Autumn
1987-10-21,seat,28,56.854591559,53.0,-15.21047068,Wednesday,Autumn
1987-10-22,seat,21,63.112716763,48.5,-15.20135666,Thursday,Autumn
1987-10-23,seat,26,84.173410405,49.0,-16.58998113,Friday,Autumn
1987-10-24,seat,28,17.092592593,52.0,-13.73875949,Saturday,Autumn
1987-10-25,seat,34,-17.73121387,55.0,-5.872267342,Sunday,Autumn
1987-10-26,seat,33,1.289017341,52.5,-15.05638602,Monday,Autumn
1987-10-27,seat,25,51.552432108,48.0,-16.58343663,Tuesday,Autumn
1987-10-28,seat,23,75.419075145,50.5,-16.61615914,Wednesday,Autumn
1987-10-29,seat,14,42.465317919,55.5,-14.53064431,Thursday,Autumn
1987-10-30,seat,17,8.8276016825,59.0,-15.87663034,Friday,Autumn
1987-10-31,seat,22,-14.45953757,56.0,-16.36964954,Saturday,Autumn
1987-11-01,seat,33,-17.445086710000002,53.0,NA,Sunday,Autumn
1987-11-02,seat,32,-4.990647835,50.5,NA,Monday,Autumn
1987-11-03,seat,26,15.546242775,52.0,NA,Tuesday,Autumn
1987-11-04,seat,22,20.554913295,49.0,NA,Wednesday,Autumn
1987-11-05,seat,19,21.534966807,52.5,NA,Thursday,Autumn
1987-11-06,seat,29,38.612716763,48.5,NA,Friday,Autumn
1987-11-07,seat,17,8.7283236994,55.5,NA,Saturday,Autumn
1987-11-08,seat,28,10.339731705,56.5,NA,Sunday,Autumn
1987-11-09,seat,39,22.725433526,53.5,NA,Monday,Autumn
1987-11-10,seat,16,NA,53.5,NA,Tuesday,Autumn
1987-11-11,seat,23,-10.5216646,54.0,NA,Wednesday,Autumn
1987-11-12,seat,24,20.639769452,54.0,NA,Thursday,Autumn
1987-11-13,seat,29,-12.34870317,47.0,NA,Friday,Autumn
1987-11-14,seat,30,-18.74013104,45.5,NA,Saturday,Autumn
1987-11-15,seat,18,-25.3054755,46.0,NA,Sunday,Autumn
1987-11-16,seat,30,-0.331412104,41.0,NA,Monday,Autumn
1987-11-17,seat,23,40.829286524,41.5,NA,Tuesday,Autumn
1987-11-18,seat,25,90.625360231,47.5,NA,Wednesday,Autumn
1987-11-19,seat,26,75.680115274,53.5,NA,Thursday,Autumn
1987-11-20,seat,23,48.379492687,56.5,NA,Friday,Autumn
1987-11-21,seat,22,-16.30835735,48.5,NA,Saturday,Autumn
1987-11-22,seat,22,-27.2795389,46.5,NA,Sunday,Autumn
1987-11-23,seat,33,-16.43184864,46.5,NA,Monday,Autumn
1987-11-24,seat,27,-12.02944375,47.0,NA,Tuesday,Autumn
1987-11-25,seat,26,39.75,43.0,NA,Wednesday,Autumn
1987-11-26,seat,27,32.896226415,43.5,NA,Thursday,Autumn
1987-11-27,seat,30,35.727011494,44.5,NA,Friday,Autumn
1987-11-28,seat,25,NA,38.5,NA,Saturday,Autumn
1987-11-29,seat,21,17.751460335,39.5,NA,Sunday,Autumn
1987-11-30,seat,32,-18.83333333,48.0,NA,Monday,Autumn
1987-12-01,seat,28,-14.27377522,45.5,NA,Tuesday,Autumn
1987-12-02,seat,30,-11.28530259,46.0,NA,Wednesday,Autumn
1987-12-03,seat,24,-10.05744836,48.5,NA,Thursday,Autumn
1987-12-04,seat,27,6.7694524496,43.5,NA,Friday,Autumn
1987-12-05,seat,34,8.451020085,42.5,NA,Saturday,Autumn
1987-12-06,seat,20,-28.1815562,48.5,NA,Sunday,Autumn
1987-12-07,seat,22,-8.193083573,46.0,NA,Monday,Autumn
1987-12-08,seat,25,-6.012424555,46.0,NA,Tuesday,Autumn
1987-12-09,seat,28,-21.13544669,48.0,NA,Wednesday,Autumn
1987-12-10,seat,30,-17.15850144,44.5,NA,Thursday,Autumn
1987-12-11,seat,24,10.240689998,40.0,NA,Friday,Autumn
1987-12-12,seat,26,-6.083573487,36.0,NA,Saturday,Autumn
1987-12-13,seat,23,7.939481268,31.5,NA,Sunday,Autumn
1987-12-14,seat,22,6.0678864662,36.0,NA,Monday,Autumn
1987-12-15,seat,30,4.8357348703,32.5,NA,Tuesday,Autumn
1987-12-16,seat,20,-8.178674352,35.5,NA,Wednesday,Autumn
1987-12-17,seat,27,42.884182051,33.5,NA,Thursday,Autumn
1987-12-18,seat,26,40.783861671,36.0,NA,Friday,Autumn
1987-12-19,seat,17,46.821325648,36.0,NA,Saturday,Autumn
1987-12-20,seat,26,12.950492089,35.5,NA,Sunday,Autumn
1987-12-21,seat,22,-4.204610951,40.5,NA,Monday,Autumn
1987-12-22,seat,24,-11.24783862,38.5,NA,Tuesday,Autumn
1987-12-23,seat,33,2.2767577981,34.5,NA,Wednesday,Autumn
1987-12-24,seat,21,NA,35.5,NA,Thursday,Autumn
1987-12-25,seat,23,10.792507205,33.0,NA,Friday,Autumn
1987-12-26,seat,29,13.964384753,32.5,NA,Saturday,Autumn
1987-12-27,seat,33,11.850144092,35.5,NA,Sunday,Autumn
1987-12-28,seat,24,50.844380403,42.0,NA,Monday,Autumn
1987-12-29,seat,23,11.549180328,41.5,NA,Tuesday,Autumn
1987-12-30,seat,30,48.974063401,38.5,NA,Wednesday,Autumn
