date,city,death,pm10,tempF,o3,dow,season
1987-07-29,det,56,1.9551724138,76.5,17.827655519,Wednesday,Summer
1987-07-30,det,55,11.920689655,79.5,23.522271378,Thursday,Summer
1987-07-31,det,58,-6.220689655,78.0,11.127650304,Friday,Summer
1987-08-01,det,43,-4.883749661,73.5,17.085259865,Saturday,Summer
1987-08-02,det,48,NA,83.5,14.873453811,Sunday,Summer
1987-08-03,det,53,-8.609040718,80.5,20.66599859,Monday,Summer
1987-08-04,det,53,-10.97586207,80.0,9.0456852148,Tuesday,Summer
1987-08-05,det,44,-24.29413793,71.0,0.5705169928,Wednesday,Summer
1987-08-06,det,50,29.117241379,69.0,9.4231177477,Thursday,Summer
1987-08-07,det,56,23.348275862,75.5,17.280753468,Friday,Summer
1987-08-08,det,52,NA,72.0,1.2832160869,Saturday,Summer
1987-08-09,det,45,-2.688,76.0,11.819471169,Sunday,Summer
1987-08-10,det,39,12.386206897,73.0,9.1285090463,Monday,Summer
1987-08-11,det,41,-14.61362618,71.5,3.3272020418,Tuesday,Summer
1987-08-12,det,50,-2.525773196,72.0,22.2424373,Wednesday,Summer
1987-08-13,det,49,41.992206897,80.0,27.345367047,Thursday,Summer
1987-08-14,det,49,50.592465753,82.0,11.46633899,Friday,Summer
1987-08-15,det,45,30.312,82.5,21.89682964,Saturday,Summer
1987-08-16,det,59,35.491408935,84.0,21.268657601,Sunday,Summer
1987-08-17,det,49,-1.579365079,79.0,12.343474563,Monday,Summer
1987-08-18,det,49,-8.481228669,73.5,1.2532267231,Tuesday,Summer
1987-08-19,det,59,-8.557823129,70.5,1.4595750455,Wednesday,Summer
1987-08-20,det,50,2.3959044369,69.0,2.1117547484,Thursday,Summer
1987-08-21,det,52,12.353741497,72.0,4.2968396938,Friday,Summer
1987-08-22,det,47,-12.59044369,71.0,8.5537641418,Saturday,Summer
1987-08-23,det,47,-32.02562218,63.0,-3.093520191,Sunday,Summer
1987-08-24,det,52,-20.57679181,58.5,-5.486637246,Monday,Summer
1987-08-25,det,46,-3.631034483,62.0,-5.639241303,Tuesday,Summer
1987-08-26,det,36,-16.55821918,60.5,-4.94573386,Wednesday,Summer
1987-08-27,det,34,28.669117647,61.0,-8.223939048,Thursday,Summer
1987-08-28,det,44,2.1267123288,59.0,-9.407162423,Friday,Summer
1987-08-29,det,39,-8.958762887,62.0,1.1048429796,Saturday,Summer
1987-08-30,det,52,NA,67.5,5.405502787,Sunday,Summer
1987-08-31,det,44,-9.007009903,63.5,1.1826775702,Monday,Summer
1987-09-01,det,40,-27.00689655,61.0,-3.730609297,Tuesday,Summer
1987-09-02,det,40,-22.48387097,63.0,-4.791629045,Wednesday,Summer
1987-09-03,det,52,-23.11034483,60.5,-4.717729686,Thursday,Summer
1987-09-04,det,46,-5.491935484,62.0,3.6325864958,Friday,Summer
1987-09-05,det,48,10.817869416,67.5,17.439543706,Saturday,Summer
1987-09-06,det,49,0.9756097561,67.5,5.6083328815,Sunday,Summer
1987-09-07,det,42,NA,72.5,9.2582506115,Monday,Summer
1987-09-08,det,48,NA,73.5,6.4770450934,Tuesday,Summer
1987-09-09,det,36,-9.020833333,70.0,-1.328458343,Wednesday,Summer
1987-09-10,det,56,13.822580645,70.5,13.152827388,Thursday,Summer
1987-09-11,det,44,16.865051903,71.0,-1.212616836,Friday,Summer
1987-09-12,det,51,5.9461968325,69.5,0.4555038159,Saturday,Summer
1987-09-13,det,57,NA,66.5,0.505756342,Sunday,Summer
1987-09-14,det,50,-13.47704385,63.0,-5.864425114,Monday,Summer
1987-09-15,det,51,-5.287197232,61.5,-7.401054059,Tuesday,Summer
1987-09-16,det,36,9.0010070753,68.5,-7.331177339,Wednesday,Summer
1987-09-17,det,44,1.6435986159,70.5,-7.787247343,Thursday,Summer
1987-09-18,det,63,-10.75807438,64.5,-14.53820263,Friday,Summer
1987-09-19,det,44,NA,65.5,-5.576081148,Saturday,Summer
1987-09-20,det,40,NA,61.0,-12.66985461,Sunday,Summer
1987-09-21,det,42,2.6366782007,57.5,-11.22923924,Monday,Summer
1987-09-22,det,41,-17.47955633,60.5,-8.735785723,Tuesday,Summer
1987-09-23,det,44,-2.724137931,62.5,-4.224806461,Wednesday,Summer
1987-09-24,det,53,-8.407325904,60.5,-7.254903473,Thursday,Summer
1987-09-25,det,61,-15.78350515,54.0,-5.538185127,Friday,Summer
1987-09-26,det,52,22.226804124,59.0,-4.28304148,Saturday,Summer
1987-09-27,det,51,27.210344828,67.0,-0.288601959,Sunday,Summer
1987-09-28,det,43,56.093826706,68.5,-1.383395637,Monday,Summer
1987-09-29,det,44,15.078767123,63.0,-8.712592271,Tuesday,Summer
1987-09-30,det,48,-21.51340279,53.5,-7.962729487,Wednesday,Summer
1987-10-01,det,46,-14.93835616,50.0,-7.227698303,Thursday,Autumn
1987-10-02,det,48,-17.52167394,52.5,-3.954630205,Friday,Autumn
1987-10-03,det,31,-36.96907216,41.5,0.248020144,Saturday,Autumn
1987-10-04,det,57,12.962199313,50.0,-4.952057546,Sunday,Autumn
1987-10-05,det,48,24.793814433,57.0,-7.421005369,Monday,Autumn
1987-10-06,det,46,-10.44582324,49.5,-14.41382778,Tuesday,Autumn
1987-10-07,det,47,-9.428082192,44.5,-14.15565602,Wednesday,Autumn
1987-10-08,det,53,-24.89079002,42.0,-3.441493082,Thursday,Autumn
1987-10-09,det,37,5.8287671233,50.5,-9.866031291,Friday,Autumn
1987-10-10,det,46,NA,46.0,-5.526170782,Saturday,Autumn
1987-10-11,det,55,NA,42.0,-6.071991955,Sunday,Autumn
